Match,Round,Source,Attack,Defense,Vitality,Eccentricity
79,5.0,Random1,,,,0.0
79,5.0,Random2,,,,-0.03
79,6.0,Random1,0.0,0.0,1.0,-0.03
79,6.0,Random2,3.0,0.0,1.0,0.0
79,6.0,DQL_vitality,0.0,0.0,0.0,-0.03
79,6.0,Random0,0.0,0.0,0.0,-0.03
79,6.0,Random1,,,,-0.03
79,7.0,Random2,1.0,2.0,2.0,0.0
79,7.0,DQL_vitality,2.0,0.0,1.0,-0.03
79,7.0,Random0,0.0,0.0,0.0,-0.03
79,7.0,Random1,0.0,0.0,0.0,-0.03
79,7.0,Random2,,,,0.0
79,7.0,DQL_vitality,,,,-0.03
79,8.0,Random2,1.0,0.0,1.0,-0.03
79,8.0,DQL_vitality,0.0,0.0,0.0,-0.03
79,8.0,Random0,2.0,1.0,1.0,0.0
79,8.0,Random1,0.0,0.0,0.0,-0.03
79,8.0,Random2,,,,-0.03
79,9.0,Random0,0.0,0.0,1.0,-0.03
79,9.0,Random1,3.0,0.0,1.0,0.0
79,9.0,Random2,0.0,0.0,0.0,-0.03
79,9.0,DQL_vitality,0.0,0.0,0.0,-0.03
79,9.0,Random0,,,,-0.03
79,10.0,Random1,0.0,0.0,1.0,-0.03
79,10.0,Random2,3.0,0.0,1.0,0.0
79,10.0,DQL_vitality,0.0,0.0,0.0,-0.03
79,10.0,Random0,0.0,0.0,0.0,-0.03
79,10.0,Random1,,,,-0.03
79,11.0,Random2,3.0,0.0,1.0,0.0
79,11.0,DQL_vitality,0.0,0.0,0.0,-0.03
79,11.0,Random0,0.0,0.0,0.0,-0.03
79,11.0,Random1,0.0,0.0,0.0,-0.03
79,12.0,Random2,0.0,0.0,1.0,0.0
79,12.0,DQL_vitality,0.0,0.0,1.0,-0.03
79,12.0,Random0,3.0,0.0,1.0,-0.03
79,12.0,Random1,0.0,0.0,0.0,-0.03
79,12.0,DQL_vitality,,,,-0.03
79,12.0,Random0,,,,-0.03
80,1.0,Random0,0.0,0.0,1.0,-0.03
80,1.0,Random1,3.0,0.0,1.0,0.0
80,1.0,Random2,0.0,0.0,0.0,-0.03
80,1.0,DQL_vitality,0.0,0.0,0.0,-0.03
80,1.0,Random0,,,,-0.03
80,2.0,Random1,0.0,0.0,1.0,-0.03
80,2.0,Random2,3.0,0.0,1.0,0.0
80,2.0,DQL_vitality,0.0,0.0,0.0,-0.03
80,2.0,Random0,0.0,0.0,0.0,-0.03
80,2.0,Random1,,,,-0.03
80,3.0,Random2,0.0,0.0,1.0,-0.03
80,3.0,DQL_vitality,3.0,0.0,1.0,0.0
80,3.0,Random0,0.0,0.0,0.0,-0.03
80,3.0,Random1,0.0,0.0,0.0,-0.03
80,3.0,Random2,,,,-0.03
80,4.0,DQL_vitality,0.0,0.0,1.0,-0.03
80,4.0,Random0,1.0,0.0,1.0,-0.03
80,4.0,Random1,0.0,0.0,0.0,-0.03
80,4.0,Random2,2.0,1.0,1.0,0.0
80,4.0,DQL_vitality,,,,-0.03
80,4.0,Random0,,,,-0.03
80,5.0,Random2,0.0,0.0,1.0,-0.03
80,5.0,DQL_vitality,0.0,0.0,1.0,-0.03
80,5.0,Random0,0.0,0.0,1.0,-0.03
80,5.0,Random1,3.0,0.0,1.0,0.0
80,5.0,Random2,,,,-0.03
80,5.0,DQL_vitality,,,,-0.03
80,5.0,Random0,,,,-0.03
80,6.0,Random1,0.0,0.0,1.0,-0.03
80,6.0,Random2,3.0,0.0,1.0,0.0
80,6.0,DQL_vitality,0.0,0.0,0.0,-0.03
80,6.0,Random0,0.0,0.0,0.0,-0.03
80,6.0,Random1,,,,-0.03
80,7.0,Random2,3.0,0.0,2.0,0.0
80,7.0,DQL_vitality,0.0,0.0,1.0,-0.03
80,7.0,Random0,0.0,0.0,1.0,-0.03
80,7.0,Random1,0.0,0.0,1.0,-0.03
80,7.0,Random2,,,,0.0
80,7.0,DQL_vitality,,,,-0.03
80,7.0,Random0,,,,-0.03
80,7.0,Random1,,,,-0.03
80,8.0,Random2,3.0,0.0,1.0,0.0
80,8.0,DQL_vitality,0.0,0.0,0.0,-0.03
80,8.0,Random0,0.0,0.0,0.0,-0.03
80,8.0,Random1,0.0,0.0,0.0,-0.03
80,9.0,Random2,1.0,2.0,2.0,0.0
80,9.0,DQL_vitality,2.0,0.0,1.0,-0.03
80,9.0,Random0,0.0,0.0,0.0,-0.03
80,9.0,Random1,0.0,0.0,0.0,-0.03
80,9.0,Random2,,,,0.0
80,9.0,DQL_vitality,,,,-0.03
80,10.0,Random2,3.0,0.0,1.0,0.0
80,10.0,DQL_vitality,0.0,0.0,0.0,-0.03
80,10.0,Random0,0.0,0.0,0.0,-0.03
80,10.0,Random1,0.0,0.0,0.0,-0.03
80,11.0,Random2,2.0,0.0,1.0,-0.03
80,11.0,DQL_vitality,0.0,0.0,0.0,-0.03
80,11.0,Random0,0.0,0.0,0.0,-0.03
80,11.0,Random1,1.0,2.0,1.0,0.0
80,11.0,Random2,,,,-0.03
80,12.0,Random1,1.0,0.0,1.0,-0.03
80,12.0,Random2,0.0,0.0,0.0,-0.03
80,12.0,DQL_vitality,2.0,1.0,1.0,0.0
80,12.0,Random0,0.0,0.0,0.0,-0.03
80,12.0,Random1,,,,-0.03
80,13.0,DQL_vitality,0.0,0.0,1.0,-0.03
80,13.0,Random0,3.0,0.0,1.0,0.0
80,13.0,Random1,0.0,0.0,0.0,-0.03
80,13.0,Random2,0.0,0.0,0.0,-0.03
80,13.0,DQL_vitality,,,,-0.03
80,14.0,Random0,0.0,0.0,1.0,-0.03
80,14.0,Random1,0.0,0.0,1.0,-0.03
80,14.0,Random2,3.0,0.0,1.0,0.0
80,14.0,DQL_vitality,0.0,0.0,0.0,-0.03
80,14.0,Random0,,,,-0.03
80,14.0,Random1,,,,-0.03
80,15.0,Random2,1.0,0.0,1.0,-0.03
80,15.0,DQL_vitality,0.0,0.0,0.0,-0.03
80,15.0,Random0,2.0,1.0,1.0,0.0
80,15.0,Random1,0.0,0.0,0.0,-0.03
80,15.0,Random2,,,,-0.03
80,16.0,Random0,2.0,0.0,1.0,-0.03
80,16.0,Random1,0.0,0.0,0.0,-0.03
80,16.0,Random2,0.0,0.0,0.0,-0.03
80,16.0,DQL_vitality,1.0,2.0,1.0,0.0
80,16.0,Random0,,,,-0.03
80,17.0,DQL_vitality,0.0,0.0,1.0,-0.03
80,17.0,Random0,1.0,2.0,2.0,0.0
80,17.0,Random1,2.0,0.0,1.0,-0.03
80,17.0,Random2,0.0,0.0,0.0,-0.03
80,17.0,DQL_vitality,,,,-0.03
80,17.0,Random0,,,,0.0
80,17.0,Random1,,,,-0.03
80,18.0,Random0,0.0,0.0,1.0,0.0
80,18.0,Random1,2.0,0.0,1.0,0.0
80,18.0,Random2,0.0,0.0,0.0,-0.03
80,18.0,DQL_vitality,0.0,0.0,0.0,-0.03
81,1.0,Random0,1.0,0.0,1.0,-0.03
81,1.0,Random1,0.0,0.0,0.0,-0.03
81,1.0,Random2,2.0,1.0,1.0,0.0
81,1.0,DQL_vitality,0.0,0.0,0.0,-0.03
81,1.0,Random0,,,,-0.03
81,2.0,Random2,0.0,0.0,1.0,-0.03
81,2.0,DQL_vitality,0.0,0.0,1.0,-0.03
81,2.0,Random0,0.0,0.0,1.0,-0.03
81,2.0,Random1,3.0,0.0,1.0,0.0
81,2.0,Random2,,,,-0.03
81,2.0,DQL_vitality,,,,-0.03
81,2.0,Random0,,,,-0.03
81,3.0,Random1,1.0,0.0,1.0,-0.03
81,3.0,Random2,0.0,0.0,0.0,-0.03
81,3.0,DQL_vitality,2.0,1.0,1.0,0.0
81,3.0,Random0,0.0,0.0,0.0,-0.03
81,3.0,Random1,,,,-0.03
81,4.0,DQL_vitality,3.0,0.0,1.0,0.0
81,4.0,Random0,0.0,0.0,0.0,-0.03
81,4.0,Random1,0.0,0.0,0.0,-0.03
81,4.0,Random2,0.0,0.0,0.0,-0.03
81,5.0,DQL_vitality,0.0,0.0,1.0,-0.03
81,5.0,Random0,0.0,0.0,1.0,-0.03
81,5.0,Random1,3.0,0.0,1.0,0.0
81,5.0,Random2,0.0,0.0,0.0,-0.03
81,5.0,DQL_vitality,,,,-0.03
81,5.0,Random0,,,,-0.03
81,6.0,Random1,1.0,0.0,1.0,-0.03
81,6.0,Random2,0.0,0.0,0.0,-0.03
81,6.0,DQL_vitality,0.0,1.0,1.0,-0.03
81,6.0,Random0,2.0,1.0,1.0,0.0
81,6.0,Random1,,,,-0.03
81,6.0,DQL_vitality,,,,-0.03
81,7.0,Random0,0.0,0.0,1.0,-0.03
81,7.0,Random1,1.0,2.0,2.0,0.0
81,7.0,Random2,2.0,0.0,1.0,-0.03
81,7.0,DQL_vitality,0.0,0.0,0.0,-0.03
81,7.0,Random0,,,,-0.03
81,7.0,Random1,,,,0.0
81,7.0,Random2,,,,-0.03
81,8.0,Random1,2.0,1.0,2.0,0.0
81,8.0,Random2,1.0,0.0,1.0,-0.03
81,8.0,DQL_vitality,0.0,0.0,0.0,-0.03
81,8.0,Random0,0.0,1.0,1.0,-0.03
81,8.0,Random1,,,,0.0
81,8.0,Random2,,,,-0.03
81,8.0,Random0,,,,-0.03
81,9.0,Random1,2.0,1.0,2.0,0.0
81,9.0,Random2,1.0,0.0,1.0,-0.03
81,9.0,DQL_vitality,0.0,0.0,0.0,-0.03
81,9.0,Random0,0.0,1.0,1.0,-0.03
81,9.0,Random1,,,,0.0
81,9.0,Random2,,,,-0.03
81,9.0,Random0,,,,-0.03
81,10.0,Random1,1.0,2.0,2.0,0.0
81,10.0,Random2,0.0,0.0,0.0,-0.03
81,10.0,DQL_vitality,1.0,1.0,1.0,-0.03
81,10.0,Random0,0.0,0.0,0.0,-0.03
81,10.0,Random1,,,,0.0
81,10.0,DQL_vitality,,,,-0.03
82,1.0,Random2,0.0,0.0,1.0,-0.03
82,1.0,DQL_vitality,3.0,0.0,1.0,0.0
82,1.0,Random0,0.0,0.0,0.0,-0.03
82,1.0,Random1,0.0,0.0,0.0,-0.03
82,1.0,Random2,,,,-0.03
82,2.0,DQL_vitality,2.0,1.0,2.0,0.0
82,2.0,Random0,0.0,0.0,1.0,-0.03
82,2.0,Random1,1.0,0.0,1.0,-0.03
82,2.0,Random2,0.0,0.0,0.0,-0.03
82,2.0,DQL_vitality,,,,0.0
82,2.0,Random0,,,,-0.03
82,2.0,Random1,,,,-0.03
82,3.0,DQL_vitality,0.0,0.0,1.0,-0.03
82,3.0,Random0,0.0,0.0,1.0,-0.03
82,3.0,Random1,3.0,0.0,1.0,0.0
82,3.0,Random2,0.0,0.0,0.0,-0.03
82,3.0,DQL_vitality,,,,-0.03
82,3.0,Random0,,,,-0.03
82,4.0,Random1,0.0,0.0,1.0,-0.03
82,4.0,Random2,1.0,0.0,1.0,-0.03
82,4.0,DQL_vitality,0.0,0.0,0.0,-0.03
82,4.0,Random0,2.0,1.0,1.0,0.0
82,4.0,Random1,,,,-0.03
82,4.0,Random2,,,,-0.03
82,5.0,Random0,1.0,0.0,1.0,-0.03
82,5.0,Random1,0.0,0.0,0.0,-0.03
82,5.0,Random2,2.0,1.0,1.0,0.0
82,5.0,DQL_vitality,0.0,0.0,0.0,-0.03
82,5.0,Random0,,,,-0.03
82,6.0,Random2,0.0,0.0,1.0,-0.03
82,6.0,DQL_vitality,3.0,0.0,1.0,0.0
82,6.0,Random0,0.0,0.0,0.0,-0.03
82,6.0,Random1,0.0,0.0,0.0,-0.03
82,6.0,Random2,,,,-0.03
82,7.0,DQL_vitality,0.0,0.0,1.0,-0.03
82,7.0,Random0,3.0,0.0,1.0,0.0
82,7.0,Random1,0.0,0.0,0.0,-0.03
82,7.0,Random2,0.0,0.0,0.0,-0.03
82,7.0,DQL_vitality,,,,-0.03
82,8.0,Random0,3.0,0.0,1.0,0.0
82,8.0,Random1,0.0,0.0,0.0,-0.03
82,8.0,Random2,0.0,0.0,0.0,-0.03
82,8.0,DQL_vitality,0.0,0.0,0.0,-0.03
82,9.0,Random0,0.0,0.0,1.0,-0.03
82,9.0,Random1,3.0,0.0,1.0,0.0
82,9.0,Random2,0.0,0.0,0.0,-0.03
82,9.0,DQL_vitality,0.0,0.0,0.0,-0.03
82,9.0,Random0,,,,-0.03
82,10.0,Random1,0.0,0.0,1.0,-0.03
82,10.0,Random2,3.0,0.0,1.0,0.0
82,10.0,DQL_vitality,0.0,0.0,0.0,-0.03
82,10.0,Random0,0.0,0.0,0.0,-0.03
82,10.0,Random1,,,,-0.03
82,11.0,Random2,2.0,0.0,1.0,-0.03
82,11.0,DQL_vitality,0.0,0.0,0.0,-0.03
82,11.0,Random0,0.0,0.0,0.0,-0.03
82,11.0,Random1,1.0,2.0,1.0,0.0
82,11.0,Random2,,,,-0.03
82,12.0,Random1,3.0,0.0,1.0,0.0
82,12.0,Random2,0.0,0.0,0.0,-0.03
82,12.0,DQL_vitality,0.0,0.0,0.0,-0.03
82,12.0,Random0,0.0,0.0,0.0,-0.03
82,13.0,Random1,3.0,0.0,1.0,0.0
82,13.0,Random2,0.0,0.0,0.0,-0.03
82,13.0,DQL_vitality,0.0,0.0,0.0,-0.03
82,13.0,Random0,0.0,0.0,0.0,-0.03
82,14.0,Random1,0.0,0.0,1.0,-0.03
82,14.0,Random2,0.0,0.0,1.0,-0.03
82,14.0,DQL_vitality,3.0,0.0,1.0,0.0
82,14.0,Random0,0.0,0.0,0.0,-0.03
82,14.0,Random1,,,,-0.03
82,14.0,Random2,,,,-0.03
82,15.0,DQL_vitality,0.0,0.0,1.0,-0.03
82,15.0,Random0,3.0,0.0,1.0,0.0
82,15.0,Random1,0.0,0.0,0.0,-0.03
82,15.0,Random2,0.0,0.0,0.0,-0.03
82,15.0,DQL_vitality,,,,-0.03
82,16.0,Random0,0.0,0.0,1.0,-0.03
82,16.0,Random1,0.0,0.0,1.0,-0.03
82,16.0,Random2,3.0,0.0,1.0,0.0
82,16.0,DQL_vitality,0.0,0.0,0.0,-0.03
82,16.0,Random0,,,,-0.03
82,16.0,Random1,,,,-0.03
82,17.0,Random2,3.0,0.0,1.0,0.0
82,17.0,DQL_vitality,0.0,0.0,0.0,-0.03
82,17.0,Random0,0.0,0.0,0.0,-0.03
82,17.0,Random1,0.0,0.0,0.0,-0.03
83,1.0,Random2,1.0,2.0,2.0,0.0
83,1.0,DQL_vitality,2.0,0.0,1.0,-0.03
83,1.0,Random0,0.0,0.0,0.0,-0.03
83,1.0,Random1,0.0,0.0,0.0,-0.03
83,1.0,Random2,,,,0.0
83,1.0,DQL_vitality,,,,-0.03
83,2.0,Random2,3.0,0.0,1.0,0.0
83,2.0,DQL_vitality,0.0,0.0,0.0,-0.03
83,2.0,Random0,0.0,0.0,0.0,-0.03
83,2.0,Random1,0.0,0.0,0.0,-0.03
83,3.0,Random2,0.0,0.0,1.0,-0.03
83,3.0,DQL_vitality,3.0,0.0,1.0,0.0
83,3.0,Random0,0.0,0.0,0.0,-0.03
83,3.0,Random1,0.0,0.0,0.0,-0.03
83,3.0,Random2,,,,-0.03
83,4.0,DQL_vitality,0.0,0.0,1.0,-0.03
83,4.0,Random0,0.0,0.0,1.0,-0.03
83,4.0,Random1,3.0,0.0,1.0,0.0
83,4.0,Random2,0.0,0.0,0.0,-0.03
83,4.0,DQL_vitality,,,,-0.03
83,4.0,Random0,,,,-0.03
83,5.0,Random1,0.0,0.0,1.0,-0.03
83,5.0,Random2,3.0,0.0,1.0,0.0
83,5.0,DQL_vitality,0.0,0.0,0.0,-0.03
83,5.0,Random0,0.0,0.0,0.0,-0.03
83,5.0,Random1,,,,-0.03
83,6.0,Random2,3.0,0.0,1.0,0.0
83,6.0,DQL_vitality,0.0,0.0,0.0,-0.03
83,6.0,Random0,0.0,0.0,0.0,-0.03
83,6.0,Random1,0.0,0.0,0.0,-0.03
83,7.0,Random2,0.0,0.0,1.0,-0.03
83,7.0,DQL_vitality,3.0,0.0,1.0,0.0
83,7.0,Random0,0.0,0.0,0.0,-0.03
83,7.0,Random1,0.0,0.0,0.0,-0.03
83,7.0,Random2,,,,-0.03
83,8.0,DQL_vitality,3.0,0.0,2.0,0.0
83,8.0,Random0,0.0,0.0,1.0,-0.03
83,8.0,Random1,0.0,0.0,1.0,-0.03
83,8.0,Random2,0.0,0.0,1.0,-0.03
83,8.0,DQL_vitality,,,,0.0
83,8.0,Random0,,,,-0.03
83,8.0,Random1,,,,-0.03
83,8.0,Random2,,,,-0.03
83,9.0,DQL_vitality,0.0,0.0,1.0,-0.03
83,9.0,Random0,3.0,0.0,1.0,0.0
83,9.0,Random1,0.0,0.0,0.0,-0.03
83,9.0,Random2,0.0,0.0,0.0,-0.03
83,9.0,DQL_vitality,,,,-0.03
83,10.0,Random0,3.0,0.0,1.0,0.0
83,10.0,Random1,0.0,0.0,0.0,-0.03
83,10.0,Random2,0.0,0.0,0.0,-0.03
83,10.0,DQL_vitality,0.0,0.0,0.0,-0.03
83,11.0,Random0,2.0,1.0,2.0,0.0
83,11.0,Random1,1.0,0.0,1.0,-0.03
83,11.0,Random2,0.0,0.0,0.0,-0.03
83,11.0,DQL_vitality,0.0,1.0,1.0,-0.03
83,11.0,Random0,,,,0.0
83,11.0,Random1,,,,-0.03
83,11.0,DQL_vitality,,,,-0.03
83,12.0,Random0,3.0,0.0,1.0,0.0
83,12.0,Random1,0.0,0.0,0.0,-0.03
83,12.0,Random2,0.0,0.0,0.0,-0.03
83,12.0,DQL_vitality,0.0,0.0,0.0,-0.03
83,13.0,Random0,3.0,0.0,1.0,0.0
83,13.0,Random1,0.0,0.0,0.0,-0.03
83,13.0,Random2,0.0,0.0,0.0,-0.03
83,13.0,DQL_vitality,0.0,0.0,0.0,-0.03
83,14.0,Random0,3.0,0.0,1.0,0.0
83,14.0,Random1,0.0,0.0,0.0,-0.03
83,14.0,Random2,0.0,0.0,0.0,-0.03
83,14.0,DQL_vitality,0.0,0.0,0.0,-0.03
84,1.0,DQL_vitality,0.0,0.0,1.0,-0.03
84,1.0,Random0,3.0,0.0,1.0,0.0
84,1.0,Random1,0.0,0.0,0.0,-0.03
84,1.0,Random2,0.0,0.0,0.0,-0.03
84,1.0,DQL_vitality,,,,-0.03
84,2.0,Random0,1.0,0.0,1.0,-0.03
84,2.0,Random1,0.0,0.0,0.0,-0.03
84,2.0,Random2,2.0,1.0,1.0,0.0
84,2.0,DQL_vitality,0.0,0.0,0.0,-0.03
84,2.0,Random0,,,,-0.03
84,3.0,Random2,0.0,0.0,1.0,-0.03
84,3.0,DQL_vitality,0.0,0.0,1.0,-0.03
84,3.0,Random0,3.0,0.0,1.0,0.0
84,3.0,Random1,0.0,0.0,0.0,-0.03
84,3.0,Random2,,,,-0.03
84,3.0,DQL_vitality,,,,-0.03
84,4.0,Random0,3.0,0.0,1.0,0.0
84,4.0,Random1,0.0,0.0,0.0,-0.03
84,4.0,Random2,0.0,0.0,0.0,-0.03
84,4.0,DQL_vitality,0.0,0.0,0.0,-0.03
84,5.0,Random0,3.0,0.0,1.0,0.0
84,5.0,Random1,0.0,0.0,0.0,-0.03
84,5.0,Random2,0.0,0.0,0.0,-0.03
84,5.0,DQL_vitality,0.0,0.0,0.0,-0.03
84,6.0,Random0,0.0,0.0,1.0,-0.03
84,6.0,Random1,1.0,0.0,1.0,-0.03
84,6.0,Random2,0.0,0.0,0.0,-0.03
84,6.0,DQL_vitality,2.0,1.0,1.0,0.0
84,6.0,Random0,,,,-0.03
84,6.0,Random1,,,,-0.03
84,7.0,DQL_vitality,0.0,0.0,1.0,-0.03
84,7.0,Random0,0.0,0.0,1.0,-0.03
84,7.0,Random1,3.0,0.0,1.0,0.0
84,7.0,Random2,0.0,0.0,0.0,-0.03
84,7.0,DQL_vitality,,,,-0.03
84,7.0,Random0,,,,-0.03
84,8.0,Random1,0.0,0.0,1.0,-0.03
84,8.0,Random2,0.0,0.0,1.0,-0.03
84,8.0,DQL_vitality,3.0,0.0,1.0,0.0
84,8.0,Random0,0.0,0.0,0.0,-0.03
84,8.0,Random1,,,,-0.03
84,8.0,Random2,,,,-0.03
84,9.0,DQL_vitality,0.0,0.0,1.0,-0.03
84,9.0,Random0,0.0,0.0,1.0,-0.03
84,9.0,Random1,3.0,0.0,1.0,0.0
84,9.0,Random2,0.0,0.0,0.0,-0.03
84,9.0,DQL_vitality,,,,-0.03
84,9.0,Random0,,,,-0.03
84,10.0,Random1,0.0,0.0,1.0,-0.03
84,10.0,Random2,0.0,0.0,1.0,-0.03
84,10.0,DQL_vitality,3.0,0.0,1.0,0.0
84,10.0,Random0,0.0,0.0,0.0,-0.03
84,10.0,Random1,,,,-0.03
84,10.0,Random2,,,,-0.03
84,11.0,DQL_vitality,2.0,1.0,2.0,0.0
84,11.0,Random0,0.0,0.0,1.0,-0.03
84,11.0,Random1,1.0,0.0,1.0,-0.03
84,11.0,Random2,0.0,0.0,0.0,-0.03
84,11.0,DQL_vitality,,,,0.0
84,11.0,Random0,,,,-0.03
84,11.0,Random1,,,,-0.03
84,12.0,DQL_vitality,1.0,0.0,1.0,-0.03
84,12.0,Random0,0.0,0.0,0.0,-0.03
84,12.0,Random1,0.0,1.0,1.0,-0.03
84,12.0,Random2,2.0,1.0,1.0,0.0
84,12.0,DQL_vitality,,,,-0.03
84,12.0,Random1,,,,-0.03
84,13.0,Random2,0.0,0.0,1.0,-0.03
84,13.0,DQL_vitality,3.0,0.0,1.0,0.0
84,13.0,Random0,0.0,0.0,0.0,-0.03
84,13.0,Random1,0.0,0.0,0.0,-0.03
84,13.0,Random2,,,,-0.03
84,14.0,DQL_vitality,1.0,2.0,2.0,0.0
84,14.0,Random0,0.0,0.0,0.0,-0.03
84,14.0,Random1,1.0,1.0,1.0,-0.03
84,14.0,Random2,0.0,0.0,0.0,-0.03
84,14.0,DQL_vitality,,,,0.0
84,14.0,Random1,,,,-0.03
85,1.0,Random0,0.0,0.0,1.0,-0.03
85,1.0,Random1,0.0,0.0,1.0,-0.03
85,1.0,Random2,3.0,0.0,1.0,0.0
85,1.0,DQL_vitality,0.0,0.0,0.0,-0.03
85,1.0,Random0,,,,-0.03
85,1.0,Random1,,,,-0.03
85,2.0,Random2,0.0,0.0,1.0,-0.03
85,2.0,DQL_vitality,1.0,0.0,1.0,-0.03
85,2.0,Random0,0.0,0.0,0.0,-0.03
85,2.0,Random1,2.0,1.0,1.0,0.0
85,2.0,Random2,,,,-0.03
85,2.0,DQL_vitality,,,,-0.03
85,3.0,Random1,1.0,0.0,1.0,-0.03
85,3.0,Random2,0.0,0.0,0.0,-0.03
85,3.0,DQL_vitality,2.0,1.0,1.0,0.0
85,3.0,Random0,0.0,0.0,0.0,-0.03
85,3.0,Random1,,,,-0.03
85,4.0,DQL_vitality,1.0,1.0,2.0,-0.03
85,4.0,Random0,0.0,0.0,1.0,-0.03
85,4.0,Random1,1.0,2.0,2.0,0.0
85,4.0,Random2,0.0,0.0,0.0,-0.03
85,4.0,DQL_vitality,,,,-0.03
85,4.0,Random0,,,,-0.03
85,4.0,Random1,,,,0.0
85,4.0,DQL_vitality,,,,-0.03
85,5.0,Random1,0.0,0.0,1.0,-0.03
85,5.0,Random2,1.0,0.0,1.0,-0.03
85,5.0,DQL_vitality,0.0,0.0,0.0,-0.03
85,5.0,Random0,2.0,1.0,1.0,0.0
85,5.0,Random1,,,,-0.03
85,5.0,Random2,,,,-0.03
85,6.0,Random0,0.0,0.0,1.0,-0.03
85,6.0,Random1,3.0,0.0,1.0,0.0
85,6.0,Random2,0.0,0.0,0.0,-0.03
85,6.0,DQL_vitality,0.0,0.0,0.0,-0.03
85,6.0,Random0,,,,-0.03
85,7.0,Random1,1.0,0.0,1.0,-0.03
85,7.0,Random2,0.0,0.0,0.0,-0.03
85,7.0,DQL_vitality,2.0,1.0,1.0,0.0
85,7.0,Random0,0.0,0.0,0.0,-0.03
85,7.0,Random1,,,,-0.03
85,8.0,DQL_vitality,2.0,1.0,2.0,0.0
85,8.0,Random0,0.0,0.0,1.0,-0.03
85,8.0,Random1,1.0,0.0,1.0,-0.03
85,8.0,Random2,0.0,0.0,0.0,-0.03
85,8.0,DQL_vitality,,,,0.0
85,8.0,Random0,,,,-0.03
85,8.0,Random1,,,,-0.03
85,9.0,DQL_vitality,0.0,0.0,1.0,-0.03
85,9.0,Random0,3.0,0.0,1.0,0.0
85,9.0,Random1,0.0,0.0,0.0,-0.03
85,9.0,Random2,0.0,0.0,0.0,-0.03
85,9.0,DQL_vitality,,,,-0.03
85,10.0,Random0,3.0,0.0,1.0,0.0
85,10.0,Random1,0.0,0.0,0.0,-0.03
85,10.0,Random2,0.0,0.0,0.0,-0.03
85,10.0,DQL_vitality,0.0,0.0,0.0,-0.03
85,11.0,Random0,0.0,0.0,1.0,-0.03
85,11.0,Random1,3.0,0.0,1.0,0.0
85,11.0,Random2,0.0,0.0,0.0,-0.03
85,11.0,DQL_vitality,0.0,0.0,0.0,-0.03
85,11.0,Random0,,,,-0.03
85,12.0,Random1,0.0,0.0,1.0,-0.03
85,12.0,Random2,1.0,0.0,1.0,-0.03
85,12.0,DQL_vitality,0.0,0.0,0.0,-0.03
85,12.0,Random0,2.0,1.0,1.0,0.0
85,12.0,Random1,,,,-0.03
85,12.0,Random2,,,,-0.03
85,13.0,Random0,3.0,0.0,1.0,0.0
85,13.0,Random1,0.0,0.0,0.0,-0.03
85,13.0,Random2,0.0,0.0,0.0,-0.03
85,13.0,DQL_vitality,0.0,0.0,0.0,-0.03
85,14.0,Random0,0.0,0.0,1.0,0.0
85,14.0,Random1,2.0,0.0,1.0,0.0
85,14.0,Random2,0.0,0.0,0.0,-0.03
85,14.0,DQL_vitality,0.0,0.0,0.0,-0.03
86,1.0,Random1,0.0,0.0,1.0,-0.03
86,1.0,Random2,1.0,0.0,1.0,-0.03
86,1.0,DQL_vitality,0.0,0.0,0.0,-0.03
86,1.0,Random0,2.0,1.0,1.0,0.0
86,1.0,Random1,,,,-0.03
86,1.0,Random2,,,,-0.03
86,2.0,Random0,0.0,0.0,1.0,-0.03
86,2.0,Random1,3.0,0.0,1.0,0.0
86,2.0,Random2,0.0,0.0,0.0,-0.03
86,2.0,DQL_vitality,0.0,0.0,0.0,-0.03
86,2.0,Random0,,,,-0.03
86,3.0,Random1,0.0,0.0,1.0,-0.03
86,3.0,Random2,0.0,0.0,1.0,-0.03
86,3.0,DQL_vitality,0.0,0.0,1.0,-0.03
86,3.0,Random0,3.0,0.0,1.0,0.0
86,3.0,Random1,,,,-0.03
86,3.0,Random2,,,,-0.03
86,3.0,DQL_vitality,,,,-0.03
86,4.0,Random0,2.0,0.0,1.0,-0.03
86,4.0,Random1,0.0,0.0,0.0,-0.03
86,4.0,Random2,0.0,0.0,0.0,-0.03
86,4.0,DQL_vitality,1.0,2.0,1.0,0.0
86,4.0,Random0,,,,-0.03
86,5.0,DQL_vitality,0.0,0.0,1.0,-0.03
86,5.0,Random0,0.0,0.0,1.0,-0.03
86,5.0,Random1,3.0,0.0,1.0,0.0
86,5.0,Random2,0.0,0.0,0.0,-0.03
86,5.0,DQL_vitality,,,,-0.03
86,5.0,Random0,,,,-0.03
86,6.0,Random1,3.0,0.0,1.0,0.0
86,6.0,Random2,0.0,0.0,0.0,-0.03
86,6.0,DQL_vitality,0.0,0.0,0.0,-0.03
86,6.0,Random0,0.0,0.0,0.0,-0.03
86,7.0,Random1,0.0,0.0,1.0,-0.03
86,7.0,Random2,1.0,0.0,1.0,-0.03
86,7.0,DQL_vitality,0.0,0.0,0.0,-0.03
86,7.0,Random0,2.0,1.0,1.0,0.0
86,7.0,Random1,,,,-0.03
86,7.0,Random2,,,,-0.03
86,8.0,Random0,3.0,0.0,1.0,0.0
86,8.0,Random1,0.0,0.0,0.0,-0.03
86,8.0,Random2,0.0,0.0,0.0,-0.03
